age,income,score,height,color,city,education,satisfaction,purchased
29.0,124846.0,56.17,153.6,Red,LA,PhD,Very Satisfied,No
49.0,74344.0,54.88,,Red,HOU,High School,Neutral,No
50.0,96303.0,40.12,,Yellow,HOU,,Neutral,No
27.0,,62.26,156.2,Black,DAL,High School,,Yes
21.0,39538.0,57.28,180.4,Yellow,DAL,High School,,Yes
32.0,108237.0,46.56,176.5,Black,NY,Masters,Very Unsatisfied,Yes
68.0,78233.0,45.22,186.5,,,Masters,,No
23.0,31691.0,51.3,177.1,Blue,NY,Masters,Neutral,Yes
44.0,103531.0,72.36,165.2,Black,LA,Bachelors,Very Satisfied,Yes
22.0,,42.08,175.2,Green,DAL,,,No
22.0,40860.0,39.79,160.0,Black,NY,Bachelors,Very Unsatisfied,Yes
35.0,84050.0,73.25,177.9,,HOU,PhD,Unsatisfied,Yes
45.0,,82.54,186.0,Red,,Masters,,Yes
52.0,44761.0,37.47,169.6,Blue,HOU,Bachelors,Satisfied,No
76.0,98852.0,,167.9,Black,NY,Bachelors,Satisfied,Yes
39.0,97733.0,30.38,169.7,,CHI,,Satisfied,No
51.0,56101.0,40.66,176.2,Green,DAL,PhD,Satisfied,Yes
21.0,104146.0,46.31,,Green,LA,Masters,Very Satisfied,Yes
35.0,23213.0,50.11,178.1,Green,HOU,High School,Satisfied,No
58.0,138703.0,28.52,167.5,Black,DAL,PhD,,No
68.0,135979.0,47.74,189.9,Blue,LA,High School,,No
43.0,129169.0,53.7,166.1,Red,DAL,Bachelors,Neutral,No
59.0,88053.0,42.65,159.0,Red,NY,Masters,Neutral,No
39.0,49676.0,65.35,,Black,LA,High School,,No
64.0,146643.0,52.85,169.7,Yellow,HOU,Masters,Neutral,No
50.0,31240.0,,,Blue,CHI,Masters,Neutral,No
78.0,142737.0,37.64,166.7,Blue,CHI,PhD,Unsatisfied,No
60.0,,43.48,180.1,Red,DAL,High School,Very Unsatisfied,No
31.0,120458.0,,182.4,Blue,DAL,High School,Satisfied,No
48.0,34906.0,53.97,165.6,,HOU,PhD,,No
27.0,,50.3,183.2,Black,CHI,Bachelors,Very Unsatisfied,No
68.0,142292.0,32.44,187.6,Blue,DAL,Bachelors,Very Unsatisfied,
41.0,105022.0,44.32,159.8,,HOU,High School,Very Satisfied,No
38.0,40002.0,78.33,179.0,Green,LA,,Neutral,No
65.0,40227.0,18.33,172.2,Red,NY,Bachelors,Very Satisfied,
,102440.0,,164.0,Black,NY,Masters,Satisfied,Yes
49.0,136332.0,65.68,,Green,LA,PhD,Very Satisfied,Yes
48.0,20654.0,,,Blue,LA,High School,Neutral,No
51.0,85577.0,66.39,172.3,Black,LA,Bachelors,Very Satisfied,No
40.0,84698.0,60.36,174.7,Black,HOU,Masters,Very Unsatisfied,No
42.0,100468.0,75.9,173.3,Yellow,DAL,Bachelors,Neutral,No
24.0,96639.0,21.55,175.9,Blue,DAL,Masters,Neutral,No
36.0,,50.31,,Black,NY,PhD,Unsatisfied,No
24.0,138639.0,66.49,,Yellow,,High School,Neutral,No
64.0,79167.0,71.47,191.5,Red,HOU,Bachelors,Very Unsatisfied,Yes
25.0,33135.0,44.81,174.2,,CHI,Bachelors,Unsatisfied,Yes
31.0,140108.0,78.02,,Blue,DAL,High School,,
18.0,112420.0,,177.6,,CHI,High School,Unsatisfied,Yes
,87049.0,47.61,,Red,DAL,,Very Unsatisfied,Yes
30.0,106686.0,63.35,163.1,Black,NY,High School,Very Unsatisfied,No
20.0,105656.0,56.5,,Yellow,CHI,Masters,Neutral,No
70.0,84183.0,51.71,,Red,DAL,Bachelors,Neutral,Yes
45.0,29472.0,,166.4,Green,NY,Masters,Neutral,No
55.0,57692.0,53.32,164.6,,LA,Bachelors,Very Unsatisfied,No
68.0,,,165.9,Blue,DAL,Masters,Very Satisfied,No
32.0,126196.0,51.81,175.6,Blue,CHI,PhD,Very Unsatisfied,No
53.0,61179.0,54.43,160.0,Green,LA,Bachelors,Very Satisfied,No
,80738.0,,166.4,Yellow,CHI,,Satisfied,No
20.0,73161.0,39.2,,Green,HOU,Masters,,Yes
21.0,106879.0,40.84,159.0,Black,CHI,Masters,Very Satisfied,No
22.0,64767.0,55.07,177.3,Blue,DAL,,Unsatisfied,No
67.0,46608.0,,170.7,Yellow,NY,Masters,Neutral,No
43.0,119933.0,39.97,187.1,,DAL,,Neutral,No
42.0,43610.0,,188.5,,DAL,Bachelors,Unsatisfied,No
27.0,23249.0,55.07,,Red,NY,Masters,Very Satisfied,Yes
25.0,36844.0,74.31,179.5,Black,DAL,High School,,No
29.0,102209.0,,,Blue,HOU,Masters,Satisfied,Yes
71.0,127631.0,,180.6,Black,CHI,,Unsatisfied,Yes
75.0,84835.0,,181.1,Blue,LA,,,
76.0,50901.0,,145.5,Blue,LA,PhD,Neutral,Yes
20.0,,,147.8,Red,NY,Bachelors,Very Unsatisfied,Yes
44.0,20223.0,22.03,173.6,Yellow,NY,Masters,,Yes
67.0,,73.46,180.3,,CHI,High School,,Yes
40.0,142015.0,,146.8,,NY,Masters,Very Satisfied,No
57.0,,62.31,161.3,,CHI,Masters,Very Satisfied,Yes
75.0,65418.0,50.57,,Red,DAL,,Unsatisfied,Yes
50.0,120350.0,79.17,156.5,Red,CHI,,Satisfied,No
31.0,50544.0,20.5,167.4,,HOU,,Neutral,No
71.0,117031.0,60.91,195.0,,LA,PhD,Satisfied,No
40.0,80066.0,77.51,171.7,Red,DAL,Masters,Very Satisfied,Yes
48.0,25911.0,,164.4,,NY,PhD,Unsatisfied,Yes
30.0,130594.0,58.68,178.1,Green,DAL,Bachelors,Very Satisfied,No
74.0,32880.0,,176.0,Green,CHI,Bachelors,Very Unsatisfied,Yes
29.0,64835.0,41.48,168.6,Blue,DAL,High School,Very Unsatisfied,No
52.0,45266.0,41.83,183.6,Yellow,,Bachelors,Very Unsatisfied,Yes
35.0,25479.0,53.6,169.6,Green,DAL,Bachelors,,No
38.0,143728.0,,168.5,Yellow,DAL,Bachelors,Very Satisfied,No
62.0,132568.0,,165.4,Yellow,LA,Masters,Neutral,Yes
64.0,23386.0,28.67,174.5,Black,DAL,Masters,Very Unsatisfied,Yes
59.0,73853.0,41.74,172.4,Blue,CHI,,Unsatisfied,No
18.0,41208.0,77.18,175.5,Black,NY,Masters,,Yes
,58933.0,,,Green,DAL,High School,Unsatisfied,
55.0,,,171.0,Green,HOU,High School,Unsatisfied,Yes
58.0,75242.0,42.16,159.7,,CHI,Bachelors,Very Unsatisfied,Yes
59.0,49821.0,60.44,152.3,Yellow,CHI,Bachelors,,Yes
64.0,85291.0,53.42,162.4,Black,HOU,PhD,Neutral,No
26.0,111540.0,52.79,166.1,,DAL,High School,Satisfied,Yes
40.0,,66.89,144.4,,HOU,Masters,Very Satisfied,No
31.0,71467.0,35.8,159.5,Blue,NY,High School,Neutral,Yes
28.0,,36.88,175.9,Black,NY,Masters,Neutral,Yes
24.0,67718.0,75.06,171.0,Green,CHI,Bachelors,Neutral,No
48.0,63575.0,80.32,173.8,,CHI,Masters,Very Satisfied,Yes
41.0,69890.0,19.62,187.1,Black,CHI,Bachelors,Very Unsatisfied,No
43.0,57993.0,,170.4,Red,NY,PhD,Very Unsatisfied,No
47.0,123055.0,39.22,174.5,Blue,CHI,Bachelors,,Yes
51.0,,74.38,186.9,Black,DAL,High School,Neutral,Yes
63.0,76948.0,51.19,156.0,Green,DAL,Masters,Satisfied,No
55.0,87754.0,17.0,176.4,Yellow,HOU,High School,Very Unsatisfied,No
22.0,112464.0,54.72,,Yellow,LA,Masters,,No
22.0,34669.0,59.04,187.1,,HOU,PhD,,No
78.0,,52.21,175.9,Green,DAL,High School,,Yes
36.0,27915.0,70.21,176.4,Yellow,CHI,Masters,,Yes
68.0,75695.0,66.86,176.3,Yellow,LA,High School,Very Satisfied,No
55.0,129735.0,,175.8,,LA,PhD,Satisfied,No
45.0,92642.0,19.5,186.6,Red,,PhD,Very Satisfied,No
43.0,86410.0,53.55,167.0,Blue,CHI,Bachelors,Satisfied,Yes
78.0,100829.0,46.96,168.6,Yellow,NY,,Satisfied,No
59.0,51577.0,48.77,173.1,Red,NY,High School,,Yes
40.0,28526.0,,155.7,Blue,CHI,Masters,Very Satisfied,No
63.0,58755.0,24.52,174.0,Green,LA,PhD,,No
66.0,119482.0,34.04,174.0,Yellow,LA,Bachelors,Very Satisfied,No
47.0,,64.49,163.0,Blue,CHI,Masters,Very Satisfied,Yes
20.0,102549.0,,152.9,Black,CHI,,,No
45.0,124823.0,75.07,162.4,Red,DAL,,Satisfied,No
50.0,91550.0,,167.6,Blue,NY,Bachelors,Satisfied,Yes
59.0,52848.0,,187.2,Red,DAL,Masters,Satisfied,No
20.0,53677.0,36.16,,Blue,CHI,Bachelors,Very Satisfied,No
,61409.0,53.15,159.3,,DAL,Bachelors,,No
74.0,55838.0,49.02,156.2,Green,,Bachelors,Unsatisfied,Yes
36.0,113082.0,,176.5,Blue,LA,High School,Unsatisfied,
59.0,123733.0,,173.6,,CHI,High School,Very Unsatisfied,Yes
79.0,40462.0,24.0,180.9,Blue,DAL,Bachelors,Satisfied,Yes
75.0,83319.0,,166.2,Yellow,HOU,Masters,Unsatisfied,Yes
74.0,103899.0,,174.4,Blue,LA,High School,Satisfied,No
65.0,24775.0,,181.1,Yellow,NY,,Very Satisfied,No
18.0,108748.0,41.18,173.8,Black,DAL,,Neutral,No
55.0,134018.0,,170.0,,NY,PhD,,No
26.0,80739.0,61.81,176.2,Black,DAL,PhD,Neutral,Yes
77.0,20729.0,69.91,178.4,Green,CHI,PhD,,No
22.0,113411.0,,,Black,CHI,Bachelors,Neutral,Yes
76.0,63971.0,,176.1,Green,DAL,Bachelors,Very Satisfied,No
63.0,116446.0,,164.6,Blue,CHI,,Neutral,No
59.0,,45.77,161.5,Green,NY,,Satisfied,Yes
51.0,72172.0,51.63,162.4,Yellow,DAL,High School,Satisfied,No
54.0,,69.16,,Green,LA,PhD,Neutral,Yes
50.0,139463.0,53.56,178.4,Black,LA,Masters,Very Satisfied,No
42.0,70472.0,47.72,162.8,Yellow,DAL,Bachelors,Unsatisfied,Yes
59.0,91868.0,55.09,157.7,Green,LA,Masters,Neutral,Yes
46.0,56032.0,55.93,172.2,,LA,High School,Very Satisfied,Yes
75.0,73760.0,22.94,181.3,Red,HOU,PhD,Unsatisfied,No
42.0,148008.0,57.82,,Green,NY,High School,Very Satisfied,No
71.0,,55.73,179.1,Blue,DAL,Bachelors,Very Satisfied,No
76.0,,61.3,172.1,,,Masters,Neutral,Yes
26.0,72060.0,47.09,162.7,,NY,High School,Unsatisfied,No
79.0,39427.0,51.84,161.1,Yellow,NY,High School,Very Satisfied,Yes
20.0,22190.0,48.32,203.1,,CHI,Masters,Very Satisfied,Yes
32.0,91482.0,51.34,158.7,Yellow,CHI,High School,Very Satisfied,Yes
21.0,149510.0,,,Yellow,LA,Bachelors,Satisfied,No
62.0,145121.0,61.29,166.2,Blue,CHI,High School,Very Unsatisfied,No
55.0,,57.75,182.9,Yellow,HOU,,,No
37.0,39888.0,53.26,164.4,Yellow,DAL,,Unsatisfied,No
66.0,141994.0,29.74,171.2,Yellow,HOU,,Satisfied,No
40.0,,,172.4,Blue,NY,High School,Satisfied,No
54.0,127798.0,,184.2,Black,DAL,Bachelors,Very Satisfied,No
79.0,127285.0,,,Green,LA,Bachelors,Very Unsatisfied,No
64.0,110034.0,,,Red,LA,Masters,Very Unsatisfied,Yes
25.0,148041.0,45.62,176.1,Yellow,DAL,High School,Very Satisfied,No
74.0,64259.0,35.6,169.0,Red,CHI,High School,Very Unsatisfied,No
54.0,93500.0,43.06,163.7,Yellow,DAL,High School,Neutral,No
73.0,87500.0,39.32,,Blue,NY,PhD,Neutral,No
62.0,82943.0,68.29,159.5,Green,CHI,Bachelors,Very Unsatisfied,No
50.0,143296.0,66.66,154.4,,NY,PhD,Neutral,No
50.0,,73.86,169.9,,HOU,Masters,,Yes
24.0,,41.31,163.2,,LA,High School,Neutral,No
39.0,21344.0,,172.0,,DAL,Bachelors,Neutral,No
22.0,52465.0,,170.9,,NY,Masters,Neutral,Yes
63.0,121041.0,63.61,160.3,Red,NY,High School,Neutral,No
32.0,112527.0,25.63,184.0,Blue,NY,High School,Very Satisfied,Yes
38.0,,50.0,175.8,Red,LA,Masters,Very Unsatisfied,No
79.0,63567.0,,184.3,Blue,NY,Masters,,No
42.0,135492.0,29.04,179.0,Green,CHI,High School,,No
34.0,129261.0,39.52,182.7,Black,,PhD,Very Satisfied,Yes
73.0,126325.0,32.79,180.0,Yellow,CHI,Bachelors,Satisfied,Yes
67.0,62912.0,32.67,169.4,Red,NY,,Satisfied,No
24.0,42405.0,68.35,171.0,Blue,CHI,Masters,Neutral,No
71.0,117114.0,49.15,177.9,Blue,NY,High School,Satisfied,No
75.0,47973.0,,170.2,Green,LA,Masters,Unsatisfied,No
67.0,,49.03,178.2,Black,NY,Bachelors,Very Satisfied,Yes
77.0,112075.0,,152.6,Green,CHI,Bachelors,,No
78.0,66897.0,41.44,170.0,Yellow,NY,High School,Satisfied,
36.0,57173.0,,163.5,Green,DAL,Bachelors,Unsatisfied,Yes
69.0,,45.65,171.0,Yellow,DAL,,Unsatisfied,No
24.0,131976.0,39.16,169.7,Black,HOU,,,No
57.0,137263.0,,173.4,Green,HOU,PhD,Very Satisfied,Yes
62.0,75935.0,64.81,168.8,Blue,DAL,Bachelors,Unsatisfied,No
76.0,47950.0,68.45,172.7,Blue,CHI,High School,,Yes
67.0,57560.0,58.3,158.2,Red,NY,Bachelors,Very Satisfied,Yes
41.0,89249.0,62.36,172.0,Green,LA,Bachelors,Very Unsatisfied,No
28.0,48324.0,,168.4,Yellow,DAL,Bachelors,Very Unsatisfied,No
58.0,127100.0,,166.0,Black,LA,Bachelors,Unsatisfied,No
72.0,129846.0,80.29,184.1,Black,LA,High School,,Yes
18.0,97524.0,,165.3,Blue,CHI,Masters,Very Satisfied,No
71.0,47276.0,60.94,188.0,Red,NY,High School,Very Unsatisfied,Yes
49.0,144530.0,83.83,163.8,,DAL,PhD,Satisfied,No
57.0,89952.0,26.76,167.4,,DAL,Masters,Unsatisfied,Yes
70.0,31740.0,74.01,161.2,Black,DAL,Bachelors,Very Satisfied,Yes
61.0,36687.0,,170.3,Yellow,CHI,,Unsatisfied,Yes
19.0,135206.0,60.73,170.0,,DAL,Bachelors,Very Unsatisfied,No
32.0,49598.0,51.35,168.0,Red,DAL,High School,Very Unsatisfied,No
38.0,138718.0,51.36,164.7,,CHI,Bachelors,Very Satisfied,
41.0,,,179.7,Red,NY,Bachelors,Satisfied,Yes
67.0,,14.98,173.7,Yellow,CHI,Masters,Neutral,No
34.0,108255.0,42.15,163.2,Black,DAL,High School,Neutral,No
64.0,,48.26,176.4,,DAL,PhD,Very Satisfied,No
69.0,63838.0,56.62,175.9,Green,CHI,Masters,Very Satisfied,Yes
69.0,,38.99,167.7,Blue,NY,PhD,Satisfied,No
26.0,99131.0,,,,LA,Masters,Neutral,No
52.0,83915.0,33.87,173.4,,,,Neutral,No
37.0,93830.0,,178.0,Yellow,CHI,Masters,Unsatisfied,Yes
,,40.63,175.8,Yellow,NY,,Unsatisfied,Yes
35.0,147117.0,16.87,162.2,,HOU,Masters,Unsatisfied,Yes
37.0,100881.0,56.98,163.5,Green,NY,Bachelors,Unsatisfied,No
47.0,85108.0,60.31,166.4,,DAL,Bachelors,Neutral,No
57.0,55218.0,,181.3,Red,HOU,Masters,,Yes
18.0,94683.0,,174.9,Green,DAL,High School,Very Satisfied,No
41.0,113772.0,39.79,169.9,Red,,Bachelors,Unsatisfied,Yes
41.0,131361.0,,158.8,Black,CHI,Bachelors,,Yes
64.0,,44.8,179.7,,HOU,,Very Unsatisfied,No
36.0,45315.0,55.37,155.8,Red,NY,Masters,Neutral,Yes
47.0,124013.0,56.85,184.2,Yellow,NY,PhD,Neutral,No
43.0,81601.0,,160.4,Yellow,HOU,Masters,Very Satisfied,Yes
59.0,127089.0,45.77,180.3,Blue,LA,PhD,,No
61.0,,19.53,181.8,,NY,High School,Neutral,No
77.0,56317.0,44.63,178.6,Red,NY,Masters,Satisfied,Yes
55.0,53330.0,79.28,,Black,,Bachelors,Neutral,No
46.0,,53.92,,Green,HOU,Masters,Neutral,Yes
30.0,120003.0,72.6,163.9,Green,NY,High School,Unsatisfied,Yes
21.0,,72.06,191.9,,DAL,Masters,,Yes
62.0,127220.0,,165.8,Blue,HOU,PhD,Satisfied,No
34.0,85234.0,42.58,161.9,Green,CHI,Bachelors,Satisfied,Yes
79.0,50581.0,40.5,,Blue,LA,Bachelors,Very Satisfied,No
50.0,144313.0,55.24,167.5,Green,HOU,Masters,Satisfied,Yes
22.0,35010.0,59.35,166.5,Black,HOU,Bachelors,Very Satisfied,Yes
45.0,37726.0,71.77,171.3,Green,LA,Bachelors,Neutral,Yes
41.0,71047.0,32.87,177.2,Red,LA,Masters,Neutral,
34.0,81827.0,35.97,,Blue,NY,Bachelors,Neutral,No
67.0,26228.0,,163.3,Blue,NY,Bachelors,,No
56.0,,34.97,171.8,Red,,Bachelors,Very Unsatisfied,Yes
65.0,138788.0,60.37,,,LA,Masters,Satisfied,Yes
57.0,104202.0,51.81,180.3,Yellow,HOU,Masters,,No
61.0,,,180.4,Blue,NY,High School,Very Satisfied,No
63.0,,81.94,,Blue,LA,PhD,Satisfied,
68.0,120626.0,,158.5,Black,NY,Masters,,
28.0,95122.0,62.58,,Green,NY,High School,,Yes
29.0,49584.0,62.75,175.2,,NY,,Neutral,Yes
30.0,113985.0,,161.9,Red,NY,Bachelors,Unsatisfied,Yes
25.0,111667.0,60.95,167.0,Black,DAL,High School,Very Unsatisfied,
18.0,45499.0,53.3,167.9,Black,DAL,Bachelors,Satisfied,No
26.0,29032.0,43.94,168.8,Red,LA,High School,Neutral,No
45.0,144610.0,65.31,171.8,Black,HOU,Masters,,Yes
19.0,50089.0,72.34,169.1,,CHI,Masters,Satisfied,Yes
31.0,100532.0,,,,CHI,Bachelors,Neutral,Yes
30.0,146952.0,75.04,173.0,Green,,High School,,Yes
65.0,57491.0,53.88,179.0,Black,HOU,Masters,Unsatisfied,No
19.0,103971.0,43.58,158.7,Blue,HOU,Masters,Neutral,Yes
21.0,34869.0,43.2,162.9,Green,DAL,Bachelors,,Yes
29.0,130406.0,,,Blue,NY,Bachelors,Unsatisfied,No
65.0,34013.0,70.09,159.3,Blue,DAL,,Unsatisfied,No
27.0,87083.0,79.58,152.3,Black,HOU,Bachelors,,No
20.0,64938.0,66.05,167.4,Black,DAL,High School,Neutral,Yes
21.0,120757.0,,,Black,DAL,Masters,Satisfied,Yes
23.0,62396.0,34.36,168.9,,NY,PhD,Very Satisfied,No
40.0,80604.0,53.63,161.3,,NY,Masters,,No
22.0,22364.0,30.7,,Blue,HOU,PhD,Satisfied,Yes
67.0,34874.0,,191.6,Blue,DAL,PhD,Neutral,No
20.0,60366.0,,,Yellow,DAL,High School,Satisfied,No
27.0,141171.0,50.89,157.7,,NY,Bachelors,Satisfied,Yes
60.0,27821.0,63.87,171.1,Yellow,HOU,Masters,Neutral,Yes
36.0,24614.0,35.39,,Red,LA,,Neutral,No
31.0,,54.76,151.0,Green,NY,PhD,Satisfied,No
38.0,132045.0,48.4,183.5,Yellow,DAL,High School,Very Satisfied,
77.0,102843.0,48.83,169.5,Black,DAL,Bachelors,Very Satisfied,No
60.0,62410.0,58.81,168.4,Black,DAL,High School,Very Unsatisfied,No
45.0,46121.0,44.72,187.5,Red,CHI,High School,Very Satisfied,Yes
38.0,123090.0,54.91,164.4,Yellow,LA,Bachelors,Satisfied,No
53.0,117794.0,,179.4,Black,NY,Bachelors,Very Unsatisfied,No
41.0,115179.0,46.84,161.6,Blue,CHI,PhD,Very Satisfied,Yes
71.0,,53.84,,,LA,High School,Neutral,No
55.0,26758.0,56.41,185.0,Red,HOU,High School,Satisfied,Yes
34.0,43851.0,41.51,179.5,,NY,,,No
39.0,141909.0,42.99,,Yellow,HOU,High School,,Yes
36.0,84673.0,27.08,153.1,Yellow,HOU,PhD,Unsatisfied,Yes
62.0,84960.0,38.15,193.9,Red,DAL,PhD,Satisfied,No
71.0,97541.0,30.79,178.0,,CHI,Masters,Neutral,No
27.0,63864.0,51.13,172.5,Blue,LA,PhD,Unsatisfied,Yes
78.0,55026.0,61.63,168.4,Red,DAL,High School,Satisfied,Yes
28.0,113976.0,59.72,167.5,Blue,CHI,PhD,Unsatisfied,Yes
78.0,90078.0,64.13,168.6,Green,NY,,Very Unsatisfied,No
55.0,118373.0,49.2,179.2,Red,LA,High School,Neutral,No
19.0,,50.24,176.9,Black,NY,,Unsatisfied,Yes
50.0,129635.0,69.92,168.6,Black,NY,Bachelors,Satisfied,Yes
60.0,,29.01,167.4,Yellow,LA,PhD,Unsatisfied,Yes
48.0,145209.0,,187.7,Black,DAL,High School,Unsatisfied,Yes
65.0,131769.0,49.01,171.7,,LA,High School,Satisfied,
52.0,51181.0,60.28,180.3,Green,LA,Masters,Unsatisfied,Yes
54.0,60893.0,34.51,180.3,Yellow,HOU,Masters,Very Satisfied,Yes
64.0,125695.0,,152.7,Black,CHI,Bachelors,Unsatisfied,No
64.0,20367.0,46.05,168.7,Green,NY,,Very Satisfied,No
53.0,136571.0,35.15,160.7,Green,HOU,Bachelors,Very Satisfied,No
40.0,58076.0,51.68,178.1,Red,CHI,High School,Unsatisfied,Yes
53.0,42913.0,24.4,,Red,DAL,High School,Very Satisfied,Yes
57.0,128584.0,,158.8,,CHI,High School,Unsatisfied,Yes
56.0,143564.0,62.91,180.4,Yellow,DAL,Bachelors,Neutral,
43.0,57844.0,40.65,173.1,,LA,High School,Unsatisfied,Yes
42.0,,62.55,164.5,Yellow,HOU,Bachelors,Unsatisfied,Yes
34.0,43309.0,58.11,166.5,,NY,Masters,,Yes
32.0,,35.69,180.0,Blue,LA,Bachelors,Neutral,Yes
54.0,138401.0,,165.7,Blue,LA,High School,,No
62.0,79908.0,57.75,160.4,,CHI,High School,Unsatisfied,No
21.0,146821.0,55.56,,Yellow,DAL,PhD,Satisfied,Yes
,88737.0,29.08,173.1,,CHI,,Very Satisfied,No
34.0,103840.0,56.58,167.1,,DAL,High School,Unsatisfied,No
39.0,110799.0,33.11,171.6,Black,CHI,,Neutral,No
34.0,31285.0,25.85,165.4,Blue,DAL,Bachelors,Very Unsatisfied,Yes
31.0,95816.0,56.27,,Green,,High School,Very Unsatisfied,No
31.0,69304.0,47.63,170.1,,NY,PhD,Very Unsatisfied,Yes
34.0,73805.0,51.74,176.1,Yellow,CHI,,Unsatisfied,Yes
25.0,43901.0,69.0,162.0,Blue,CHI,High School,Satisfied,Yes
51.0,109096.0,46.55,158.6,Blue,NY,Bachelors,Satisfied,Yes
43.0,32220.0,37.93,,Black,HOU,High School,Very Satisfied,No
62.0,66692.0,28.3,173.6,Yellow,HOU,Masters,Neutral,No
47.0,29262.0,,171.6,Black,NY,High School,,No
39.0,59241.0,54.82,169.1,Red,HOU,Masters,Very Unsatisfied,Yes
33.0,,54.29,194.1,Black,DAL,Masters,Neutral,No
47.0,125200.0,59.56,182.5,Black,NY,Masters,Neutral,Yes
33.0,56866.0,71.26,168.3,Black,DAL,High School,Satisfied,Yes
55.0,,36.64,166.6,Green,HOU,Masters,,No
71.0,43960.0,35.85,,Red,LA,Bachelors,Very Satisfied,No
41.0,53827.0,47.33,,,NY,,Very Unsatisfied,No
53.0,72010.0,35.73,161.5,Yellow,NY,High School,Satisfied,Yes
52.0,65051.0,52.6,167.9,Yellow,DAL,High School,,No
23.0,130834.0,43.8,,Yellow,HOU,PhD,,No
21.0,,57.35,162.3,Red,CHI,High School,Very Unsatisfied,Yes
35.0,109521.0,45.09,161.6,Blue,LA,Bachelors,Very Unsatisfied,No
23.0,140638.0,54.25,,,DAL,High School,,No
43.0,142836.0,41.04,156.3,Yellow,CHI,Bachelors,Very Unsatisfied,Yes
54.0,29633.0,55.91,184.5,Red,HOU,PhD,Very Satisfied,No
44.0,,60.74,152.3,Red,LA,Bachelors,Neutral,Yes
58.0,38632.0,,183.4,Yellow,LA,,Neutral,No
28.0,73641.0,58.1,175.0,,NY,PhD,Very Satisfied,Yes
55.0,60474.0,44.44,153.8,Blue,CHI,Masters,,Yes
79.0,,36.5,162.4,Black,NY,High School,Satisfied,Yes
33.0,149292.0,58.9,163.3,Red,HOU,Bachelors,Very Satisfied,Yes
36.0,60754.0,51.92,168.0,,CHI,PhD,Very Satisfied,No
60.0,86371.0,65.53,169.2,Yellow,LA,Bachelors,Very Satisfied,No
70.0,,32.87,173.8,Yellow,NY,High School,Unsatisfied,No
32.0,126895.0,45.76,159.0,Blue,LA,High School,Very Unsatisfied,Yes
43.0,149931.0,42.69,160.9,Yellow,LA,Masters,Neutral,No
73.0,96056.0,48.84,179.3,Yellow,HOU,Masters,Very Satisfied,Yes
58.0,86543.0,,174.2,Black,DAL,Bachelors,Very Unsatisfied,Yes
73.0,28958.0,66.49,178.1,Black,LA,Bachelors,Very Satisfied,Yes
48.0,118736.0,46.64,,Black,CHI,Masters,Unsatisfied,
36.0,44975.0,20.86,184.9,Green,CHI,High School,Neutral,Yes
74.0,149894.0,28.04,171.1,Black,HOU,High School,Satisfied,Yes
68.0,123425.0,43.87,177.8,Green,CHI,Bachelors,Very Unsatisfied,Yes
,53096.0,30.43,173.3,Black,HOU,Bachelors,Satisfied,Yes
75.0,106650.0,52.85,167.9,Black,NY,,Very Unsatisfied,Yes
26.0,46347.0,67.24,182.8,Black,LA,High School,Very Satisfied,No
40.0,67486.0,39.06,176.5,Red,CHI,Bachelors,Neutral,No
21.0,87148.0,57.27,,Yellow,NY,,Very Satisfied,No
27.0,114285.0,69.93,172.9,Red,LA,PhD,,Yes
26.0,49003.0,3.25,183.3,Green,CHI,PhD,Neutral,Yes
36.0,50882.0,45.8,172.0,Red,NY,,Unsatisfied,Yes
32.0,73397.0,40.27,,Green,CHI,,Unsatisfied,Yes
,22004.0,38.73,,Black,NY,Bachelors,Very Unsatisfied,No
51.0,92239.0,57.99,167.2,,NY,Masters,Very Unsatisfied,No
59.0,125073.0,,163.4,Blue,LA,PhD,Very Unsatisfied,No
36.0,42008.0,52.89,180.9,Yellow,CHI,Masters,Very Unsatisfied,Yes
66.0,75871.0,53.36,179.1,Black,CHI,PhD,Very Unsatisfied,Yes
69.0,104930.0,42.7,171.5,Red,HOU,Bachelors,Neutral,No
73.0,89781.0,72.59,162.3,Red,CHI,Masters,,Yes
38.0,29800.0,71.94,173.8,Blue,DAL,,Unsatisfied,No
51.0,72270.0,14.5,181.6,Green,CHI,Bachelors,,No
68.0,68935.0,59.02,150.7,Black,LA,Masters,Very Satisfied,Yes
,118665.0,,153.0,Black,HOU,Masters,Neutral,No
35.0,136404.0,33.81,166.2,Green,CHI,High School,Satisfied,Yes
34.0,120725.0,50.36,185.8,Blue,,Bachelors,Very Unsatisfied,No
19.0,67874.0,63.95,182.3,Black,LA,Bachelors,Satisfied,Yes
68.0,56958.0,44.42,,Green,DAL,,,Yes
18.0,60036.0,40.56,177.4,Black,HOU,Bachelors,,
,,49.58,,,DAL,,Neutral,Yes
74.0,105901.0,52.08,169.4,Black,LA,,Very Unsatisfied,
27.0,99442.0,50.45,179.7,Yellow,LA,High School,Very Satisfied,No
54.0,35289.0,,160.6,Yellow,LA,High School,,No
65.0,30321.0,,170.0,,DAL,Bachelors,Satisfied,Yes
73.0,118297.0,60.78,161.6,Red,CHI,High School,Satisfied,Yes
22.0,41112.0,,182.4,Yellow,NY,High School,Neutral,No
73.0,149926.0,62.29,177.5,Blue,HOU,Bachelors,Unsatisfied,Yes
72.0,100867.0,30.74,169.0,Blue,NY,Bachelors,Very Unsatisfied,No
29.0,30652.0,66.6,165.3,Green,HOU,PhD,,No
